#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.85274e-05 0 8.625 8.875 35054
9.00 0 0 0 8.875 9.125 56660
9.25 1.25297e-05 2.08765e-05 4.17864e-06 9.125 9.375 239432
9.50 0.00019989 0.0001069 0.000110179 9.375 9.625 755416
9.75 0.00291671 0.00141529 0.00107646 9.625 9.875 1.93197e+06
10.00 0.00521916 0.00291767 0.00197364 9.875 10.125 2.9612e+06
10.25 0.00888028 0.00330577 0.00414811 10.125 10.375 2.26333e+06
10.50 0.0190511 0.00401763 0.00833786 10.375 10.625 1.4469e+06
10.75 0.0453922 0.00840579 0.015421 10.625 10.875 902380
11.00 0.0944099 0.0119206 0.0259608 10.875 11.125 558935
11.25 0.173747 0.0146047 0.04246 11.125 11.375 336443
11.50 0.300342 0.0159586 0.0614118 11.375 11.625 200858
11.75 0.463805 0.0118945 0.0732621 11.625 11.875 119783
12.00 0.632246 0.010156 0.0675592 11.875 12.125 70501
12.25 0.759573 0.00407821 0.0477569 12.125 12.375 41522
12.50 0.818623 -0.000298738 0.0351964 12.375 12.625 24314
12.75 0.815476 0.00635695 0.0395094 12.625 12.875 14280
13.00 0.754797 0.0167267 0.0587859 12.875 13.125 8026
13.25 0.665496 0.0213087 0.0769396 13.125 13.375 4556
13.50 0.534817 0.0279664 0.0758614 13.375 13.625 2427
13.75 0.434648 0.034708 0.0792311 13.625 13.875 1293
14.00 0.347068 0.0132493 0.0772268 13.875 14.125 631
14.25 0.282895 0.0263158 0.0562281 14.125 14.375 304
14.50 0.339286 0.0300837 0.0625 14.375 14.625 112
14.75 0.255814 0.0465116 0.0465116 14.625 14.875 43
15.00 0.2 0 0 14.875 15.125 5
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
