#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28207
9.00 0 0 0 8.875 9.125 49759
9.25 4.24081e-06 -3.59705e-10 4.24081e-06 9.125 9.375 235804
9.50 6.51305e-05 0.00019434 -7.72289e-06 9.375 9.625 890520
9.75 0.000760028 0.002678 -6.65023e-05 9.625 9.875 2.48412e+06
10.00 0.00111411 0.00432514 -9.95172e-05 9.875 10.125 3.51132e+06
10.25 0.00115096 0.00371716 4.06482e-05 10.125 10.375 2.50487e+06
10.50 0.00264711 0.00390666 0.000707147 10.375 10.625 1.56662e+06
10.75 0.00849574 0.00797966 0.00262423 10.625 10.875 968015
11.00 0.0235381 0.0151511 0.00736442 10.875 11.125 592231
11.25 0.0572437 0.022151 0.0174185 11.125 11.375 347235
11.50 0.12495 0.0274305 0.0353617 11.375 11.625 204241
11.75 0.238734 0.0244225 0.0578254 11.625 11.875 118982
12.00 0.387162 0.0167896 0.0697128 11.875 12.125 69281
12.25 0.5305 0.00989223 0.0652791 12.125 12.375 40000
12.50 0.611427 0.0124256 0.0524173 12.375 12.625 22526
12.75 0.617404 0.0215989 0.0589678 12.625 12.875 12721
13.00 0.544 0.0457252 0.0771154 12.875 13.125 7000
13.25 0.45863 0.0494366 0.0896741 13.125 13.375 3650
13.50 0.340701 0.052654 0.0759 13.375 13.625 1855
13.75 0.262115 0.0448162 0.0618933 13.625 13.875 908
14.00 0.218997 0.0276514 0.0527705 13.875 14.125 379
14.25 0.210526 0.0278843 0.0449634 14.125 14.375 152
14.50 0.125 0.0625 0 14.375 14.625 32
14.75 0.125 0.125 0 14.625 14.875 8
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
