#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 67354
9.00 0 0 0 8.875 9.125 118290
9.25 0 0 0 9.125 9.375 516800
9.50 1.49083e-05 7.71783e-05 3.22733e-06 9.375 9.625 1.87815e+06
9.75 6.85709e-05 0.000470403 3.33021e-06 9.625 9.875 4.01045e+06
10.00 0.000103479 0.000837311 0 9.875 10.125 4.05879e+06
10.25 4.50973e-05 0.000565359 0 10.125 10.375 2.70526e+06
10.50 3.23758e-05 0.000294228 7.02281e-06 10.375 10.625 1.66791e+06
10.75 0.00019368 0.000448619 0.00017169 10.625 10.875 1.01198e+06
11.00 0.000787727 0.00141717 0.000668411 10.875 11.125 576342
11.25 0.00320685 0.00337923 0.00263314 11.125 11.375 322435
11.50 0.00959759 0.0069595 0.0072225 11.375 11.625 179941
11.75 0.0280373 0.0113757 0.0202771 11.625 11.875 99653
12.00 0.0683547 0.0156108 0.0422039 11.875 12.125 54027
12.25 0.11936 0.0230259 0.0606267 12.125 12.375 28502
12.50 0.170041 0.027041 0.073721 12.375 12.625 14720
12.75 0.19227 0.0274152 0.0737722 12.625 12.875 7167
13.00 0.178938 0.0300625 0.0771306 12.875 13.125 3314
13.25 0.114967 0.0412147 0.0527838 13.125 13.375 1383
13.50 0.0960452 0.0204962 0.0507622 13.375 13.625 531
13.75 0.0934066 0.0164835 0.0549451 13.625 13.875 182
14.00 0.0526316 0.0263158 0 13.875 14.125 38
14.25 0 0 0 14.125 14.375 5
14.50 0 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
