#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 30529
9.00 0 0 0 8.875 9.125 54559
9.25 3.81778e-06 8.77662e-11 3.81778e-06 9.125 9.375 261932
9.50 7.02832e-05 0.000227101 5.91347e-06 9.375 9.625 1.06711e+06
9.75 0.000566554 0.00242052 2.06064e-05 9.625 9.875 2.9194e+06
10.00 0.000733787 0.00380159 -2.72694e-05 9.875 10.125 3.73678e+06
10.25 0.000512362 0.00273939 -5.56873e-05 10.125 10.375 2.60168e+06
10.50 0.000969417 0.00226337 0.000193297 10.375 10.625 1.61644e+06
10.75 0.00353946 0.00487029 0.0015176 10.625 10.875 995914
11.00 0.0110946 0.0096446 0.00474697 10.875 11.125 600383
11.25 0.0302691 0.0161347 0.0124034 11.125 11.375 348606
11.50 0.0736454 0.02236 0.026283 11.375 11.625 201995
11.75 0.157851 0.020643 0.0485751 11.625 11.875 117085
12.00 0.276028 0.0155101 0.0653837 11.875 12.125 66899
12.25 0.405985 0.0137825 0.0736285 12.125 12.375 37994
12.50 0.484602 0.018768 0.0651856 12.375 12.625 21172
12.75 0.493918 0.0280201 0.0692089 12.625 12.875 11591
13.00 0.442664 0.0418725 0.0813329 12.875 13.125 6052
13.25 0.352122 0.0507326 0.087292 13.125 13.375 3087
13.50 0.247498 0.0415537 0.0695719 13.375 13.625 1499
13.75 0.215038 0.0281648 0.0617751 13.625 13.875 665
14.00 0.148594 0.0321285 0.0361446 13.875 14.125 249
14.25 0.183908 0.0344828 0.0344828 14.125 14.375 87
14.50 0.153846 0 0 14.375 14.625 13
14.75 0 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
