#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 109507
9.00 0 0 0 8.875 9.125 185499
9.25 0 0 0 9.125 9.375 735771
9.50 1.66342e-06 4.13883e-06 8.32845e-07 9.375 9.625 2.40468e+06
9.75 7.05505e-06 2.91794e-05 1.80253e-06 9.625 9.875 4.53576e+06
10.00 9.72946e-06 7.27777e-05 6.38011e-07 9.875 10.125 4.00844e+06
10.25 3.06768e-06 6.65076e-05 -3.33657e-08 10.125 10.375 2.60784e+06
10.50 1.24426e-06 2.62947e-05 1.18907e-08 10.375 10.625 1.60738e+06
10.75 1.36733e-05 7.1482e-05 1.36733e-05 10.625 10.875 950755
11.00 9.71734e-05 0.000334619 9.53618e-05 10.875 11.125 524835
11.25 0.000437973 0.000882053 0.000437973 11.125 11.375 285406
11.50 0.0016544 0.00249589 0.00160331 11.375 11.625 154134
11.75 0.00550729 0.006093 0.00523038 11.625 11.875 82073
12.00 0.0172855 0.0125551 0.0157899 11.875 12.125 42232
12.25 0.0342345 0.0159061 0.0285291 12.125 12.375 20973
12.50 0.0616789 0.0258011 0.0463712 12.375 12.625 9971
12.75 0.0764491 0.020995 0.0534108 12.625 12.875 4382
13.00 0.0771775 0.0231533 0.0545755 12.875 13.125 1814
13.25 0.0543478 0.0232919 0.0372671 13.125 13.375 644
13.50 0.0487805 0.0097561 0.0390244 13.375 13.625 205
13.75 0.0416667 0.0208333 0 13.625 13.875 48
14.00 0 0 0 13.875 14.125 5
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
