#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 42316
9.00 0 0 0 8.875 9.125 76191
9.25 2.79733e-06 2.79534e-06 1.13437e-09 9.125 9.375 357484
9.50 3.80219e-05 0.00020364 4.33124e-06 9.375 9.625 1.42024e+06
9.75 0.000311851 0.0015507 1.33902e-05 9.625 9.875 3.44395e+06
10.00 0.000413367 0.00258095 1.90921e-06 9.875 10.125 3.94565e+06
10.25 0.000195711 0.0017347 -3.58843e-05 10.125 10.375 2.68764e+06
10.50 0.000248171 0.000954821 4.01286e-05 10.375 10.625 1.66015e+06
10.75 0.00105857 0.00233728 0.000729217 10.625 10.875 1.01835e+06
11.00 0.00371735 0.0049246 0.00236914 10.875 11.125 597737
11.25 0.0122181 0.00842817 0.00711178 11.125 11.375 341705
11.50 0.0344579 0.0123594 0.0176012 11.375 11.625 195543
11.75 0.0822238 0.0144644 0.0371257 11.625 11.875 110710
12.00 0.161408 0.0193717 0.0601765 11.875 12.125 62277
12.25 0.259817 0.0205865 0.0756032 12.125 12.375 34151
12.50 0.323851 0.026972 0.0734899 12.375 12.625 18561
12.75 0.346026 0.0272372 0.0786432 12.625 12.875 9638
13.00 0.31038 0.0340872 0.0876297 12.875 13.125 4836
13.25 0.227592 0.0368814 0.078273 13.125 13.375 2276
13.50 0.160606 0.0363636 0.0494949 13.375 13.625 990
13.75 0.137845 0.0225564 0.0601504 13.625 13.875 399
14.00 0.110294 0.0294118 0.0220588 13.875 14.125 136
14.25 0.08 0.04 0 14.125 14.375 25
14.50 0 0 0 14.375 14.625 2
14.75 0 0 0 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
