#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.40662e-05 0 8.625 8.875 41550
9.00 0 1.5795e-05 0 8.875 9.125 63311
9.25 1.94869e-05 3.1169e-05 1.16943e-05 9.125 9.375 256582
9.50 0.000271446 0.000138961 0.000183086 9.375 9.625 766266
9.75 0.00358615 0.00145717 0.00157722 9.625 9.875 1.90455e+06
10.00 0.00636348 0.00273209 0.0027536 9.875 10.125 2.91413e+06
10.25 0.0109968 0.00298577 0.00559855 10.125 10.375 2.24064e+06
10.50 0.0230882 0.00320748 0.0109478 10.375 10.625 1.43524e+06
10.75 0.0526828 0.00649351 0.0187934 10.625 10.875 896061
11.00 0.106147 0.0116605 0.0305287 10.875 11.125 554938
11.25 0.191579 0.0134339 0.0467847 11.125 11.375 334838
11.50 0.323529 0.0105219 0.0684647 11.375 11.625 200248
11.75 0.489313 0.00799432 0.0747201 11.625 11.875 119441
12.00 0.6553 0.00704962 0.0667524 11.875 12.125 70470
12.25 0.779429 0.00200444 0.048756 12.125 12.375 41447
12.50 0.835479 -0.00134385 0.0356485 12.375 12.625 24392
12.75 0.831323 0.00516522 0.0379697 12.625 12.875 14341
13.00 0.77196 0.0132948 0.0568607 12.875 13.125 8117
13.25 0.679887 0.0162302 0.076179 13.125 13.375 4589
13.50 0.560275 0.0219362 0.0812015 13.375 13.625 2472
13.75 0.457768 0.0290843 0.0852336 13.625 13.875 1326
14.00 0.360809 0.0188788 0.0777898 13.875 14.125 643
14.25 0.309375 0.0125 0.0696274 14.125 14.375 320
14.50 0.335938 0.03125 0.0546875 14.375 14.625 128
14.75 0.261905 0.047619 0.0476191 14.625 14.875 42
15.00 0.333333 0 0.166667 14.875 15.125 6
15.25 0 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
