#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.49669e-05 0 8.625 8.875 40055
9.00 3.11575e-05 3.11798e-05 3.11575e-05 8.875 9.125 64190
9.25 4.9976e-05 8.83983e-05 3.46077e-05 9.125 9.375 260125
9.50 0.000485126 0.000296246 0.000397298 9.375 9.625 758566
9.75 0.00544725 0.00223185 0.00319898 9.625 9.875 1.83983e+06
10.00 0.00952507 0.00363767 0.00533358 9.875 10.125 2.81678e+06
10.25 0.0165571 0.0052524 0.0100183 10.125 10.375 2.19151e+06
10.50 0.0331614 0.00654965 0.018267 10.375 10.625 1.40965e+06
10.75 0.069842 0.00689135 0.0291379 10.625 10.875 881876
11.00 0.132575 0.00914274 0.0421992 10.875 11.125 545730
11.25 0.228735 0.00771646 0.060015 11.125 11.375 330828
11.50 0.370066 0.00456357 0.0753457 11.375 11.625 198524
11.75 0.53943 0.00355625 0.078538 11.625 11.875 118603
12.00 0.699693 0.00193399 0.0655897 11.875 12.125 70258
12.25 0.816235 -0.000356555 0.0432537 12.125 12.375 41417
12.50 0.864739 -0.00177252 0.0348808 12.375 12.625 24523
12.75 0.861044 0.00217998 0.0399591 12.625 12.875 14393
13.00 0.80395 0.00769502 0.0592104 12.875 13.125 8253
13.25 0.721216 0.00645095 0.0763102 13.125 13.375 4638
13.50 0.602509 0.016105 0.0880648 13.375 13.625 2551
13.75 0.496811 0.0279916 0.091157 13.625 13.875 1411
14.00 0.400293 0.00981075 0.090413 13.875 14.125 682
14.25 0.367521 -0.00752136 0.107521 14.125 14.375 351
14.50 0.338346 0.0225564 0.0731944 14.375 14.625 133
14.75 0.3 0 0.0833333 14.625 14.875 60
15.00 0.285714 0 0.142857 14.875 15.125 7
15.25 0.5 -0.5 0.5 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
