#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 26954
9.00 0 0 0 8.875 9.125 48644
9.25 0 4.38314e-06 0 9.125 9.375 228058
9.50 7.01928e-05 0.000191167 -4.7092e-06 9.375 9.625 840542
9.75 0.000927507 0.00259928 -6.23491e-05 9.625 9.875 2.31804e+06
10.00 0.00142432 0.00428944 -2.98742e-05 9.875 10.125 3.41005e+06
10.25 0.0017516 0.00423044 0.000171759 10.125 10.375 2.4589e+06
10.50 0.00415201 0.00442697 0.00118297 10.375 10.625 1.54335e+06
10.75 0.0127789 0.00963838 0.00376498 10.625 10.875 956182
11.00 0.0330258 0.017074 0.00932357 10.875 11.125 587390
11.25 0.0755141 0.0234514 0.0209175 11.125 11.375 346293
11.50 0.155666 0.0281258 0.0393317 11.375 11.625 204187
11.75 0.283954 0.0257388 0.0640114 11.625 11.875 119692
12.00 0.441063 0.019188 0.0698189 11.875 12.125 69922
12.25 0.589556 0.00788361 0.0620845 12.125 12.375 40578
12.50 0.665335 0.0109281 0.0487759 12.375 12.625 23023
12.75 0.665142 0.0181385 0.0514989 12.625 12.875 13119
13.00 0.595326 0.0408405 0.0761057 12.875 13.125 7317
13.25 0.508444 0.0478759 0.0856925 13.125 13.375 3908
13.50 0.377901 0.0516764 0.0755286 13.375 13.625 1982
13.75 0.299901 0.0468974 0.0669007 13.625 13.875 1007
14.00 0.240275 0.0297483 0.0499076 13.875 14.125 437
14.25 0.209677 0.0322581 0.0421098 14.125 14.375 186
14.50 0.175 0.05 0.025 14.375 14.625 40
14.75 0.153846 0.0769231 0 14.625 14.875 13
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
