#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 74552
9.00 0 0 0 8.875 9.125 131703
9.25 0 0 0 9.125 9.375 559189
9.50 8.54269e-06 4.90286e-05 2.03359e-06 9.375 9.625 1.99000e+06
9.75 3.60343e-05 0.000276123 3.50753e-06 9.625 9.875 4.13495e+06
10.00 5.46613e-05 0.000526706 2.08877e-06 9.875 10.125 4.06137e+06
10.25 2.85733e-05 0.000415847 0 10.125 10.375 2.69483e+06
10.50 1.92551e-05 0.000172072 5.24526e-06 10.375 10.625 1.6619e+06
10.75 9.55615e-05 0.000277018 8.69603e-05 10.625 10.875 1.00459e+06
11.00 0.00043144 0.00100605 0.00039085 10.875 11.125 567866
11.25 0.00197037 0.00249863 0.00178401 11.125 11.375 315677
11.50 0.00643191 0.00558668 0.00530489 11.375 11.625 175531
11.75 0.0194357 0.00983293 0.0157803 11.625 11.875 96369
12.00 0.0501053 0.0131439 0.0360654 11.875 12.125 51771
12.25 0.0947005 0.0223592 0.05584 12.125 12.375 26927
12.50 0.140558 0.0268535 0.0682865 12.375 12.625 13795
12.75 0.160086 0.0262307 0.0719403 12.625 12.875 6534
13.00 0.15074 0.0331253 0.0730671 12.875 13.125 2972
13.25 0.0957447 0.0376432 0.0474632 13.125 13.375 1222
13.50 0.104213 0.0155211 0.0576497 13.375 13.625 451
13.75 0.0359712 0.0359712 0.0215827 13.625 13.875 139
14.00 0.0384615 0.0384615 0 13.875 14.125 26
14.25 0 0 0 14.125 14.375 4
14.50 0 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
