#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.64725e-05 0 8.625 8.875 37776
9.00 3.2427e-05 4.86352e-05 3.2427e-05 8.875 9.125 61677
9.25 5.12003e-05 9.05571e-05 3.54569e-05 9.125 9.375 253905
9.50 0.000484615 0.000295002 0.000397281 9.375 9.625 751112
9.75 0.00541516 0.00221035 0.00318494 9.625 9.875 1.83005e+06
10.00 0.00945496 0.00361893 0.00528981 9.875 10.125 2.80477e+06
10.25 0.0164063 0.00524277 0.00991636 10.125 10.375 2.18483e+06
10.50 0.0328981 0.00653325 0.0182001 10.375 10.625 1.40552e+06
10.75 0.0692622 0.00683061 0.0290465 10.625 10.875 879325
11.00 0.13182 0.00912598 0.0421457 10.875 11.125 544585
11.25 0.227559 0.00770544 0.0600762 11.125 11.375 330310
11.50 0.368762 0.00453922 0.0755876 11.375 11.625 198304
11.75 0.538107 0.00332272 0.0787387 11.625 11.875 118482
12.00 0.698371 0.00194144 0.0658399 11.875 12.125 70232
12.25 0.815825 -0.000316918 0.0432274 12.125 12.375 41428
12.50 0.865111 -0.00176024 0.03477 12.375 12.625 24509
12.75 0.862375 0.00193775 0.0399575 12.625 12.875 14416
13.00 0.805242 0.00773275 0.0590995 12.875 13.125 8241
13.25 0.722485 0.00753242 0.0752503 13.125 13.375 4652
13.50 0.603759 0.0152511 0.0886073 13.375 13.625 2554
13.75 0.498233 0.0250309 0.0916712 13.625 13.875 1415
14.00 0.40292 0.00945142 0.0893102 13.875 14.125 685
14.25 0.370057 -0.00745028 0.108562 14.125 14.375 354
14.50 0.340741 0.0174682 0.0740741 14.375 14.625 135
14.75 0.295082 0.0163934 0.0819672 14.625 14.875 61
15.00 0.285714 0 0.142857 14.875 15.125 7
15.25 0.5 -0.5 0.5 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
