#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 33807
9.00 0 0 0 8.875 9.125 61165
9.25 0 3.39146e-06 0 9.125 9.375 294824
9.50 6.18893e-05 0.000216401 8.29777e-06 9.375 9.625 1.21184e+06
9.75 0.00046494 0.00202731 4.72058e-06 9.625 9.875 3.15955e+06
10.00 0.000583145 0.00325858 -9.98686e-06 9.875 10.125 3.84124e+06
10.25 0.000344704 0.0022459 -5.30251e-05 10.125 10.375 2.64575e+06
10.50 0.000535527 0.00156826 7.38201e-05 10.375 10.625 1.63950e+06
10.75 0.00216095 0.00331337 0.00118073 10.625 10.875 1.00835e+06
11.00 0.0071008 0.00678639 0.00375356 10.875 11.125 600214
11.25 0.0207731 0.01234 0.00996344 11.125 11.375 347083
11.50 0.0542934 0.0169841 0.0225255 11.375 11.625 199877
11.75 0.120475 0.0188828 0.0436639 11.625 11.875 114762
12.00 0.224105 0.0178722 0.0654272 11.875 12.125 65108
12.25 0.338713 0.0177517 0.0735089 12.125 12.375 36432
12.50 0.412262 0.0242551 0.0701791 12.375 12.625 20208
12.75 0.432839 0.0254483 0.0762444 12.625 12.875 10713
13.00 0.384615 0.0382738 0.0862413 12.875 13.125 5564
13.25 0.300036 0.048717 0.0855183 13.125 13.375 2763
13.50 0.210987 0.033245 0.0626619 13.375 13.625 1256
13.75 0.190128 0.0275842 0.0593729 13.625 13.875 547
14.00 0.139896 0.0259067 0.0466321 13.875 14.125 193
14.25 0.14 0.04 0.02 14.125 14.375 50
14.50 0.222222 0 0 14.375 14.625 9
14.75 0 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
