#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 142487
9.00 0 0 0 8.875 9.125 235031
9.25 0 0 0 9.125 9.375 884812
9.50 3.67784e-07 1.09969e-06 3.67784e-07 9.375 9.625 2.71898e+06
9.75 8.43372e-07 5.0158e-06 4.24715e-07 9.625 9.875 4.74286e+06
10.00 1.79042e-06 9.71536e-06 5.29692e-07 9.875 10.125 3.9097e+06
10.25 0 1.02531e-05 -3.90777e-07 10.125 10.375 2.48601e+06
10.50 0 4.24353e-06 0 10.375 10.625 1.52372e+06
10.75 3.41783e-06 2.01997e-05 3.41783e-06 10.625 10.875 877751
11.00 1.89105e-05 0.000111565 1.89105e-05 10.875 11.125 475926
11.25 0.00013819 0.000448651 0.00013819 11.125 11.375 253274
11.50 0.000466593 0.00128683 0.000466593 11.375 11.625 132878
11.75 0.00189283 0.00307487 0.00189283 11.625 11.875 68152
12.00 0.00600565 0.00715649 0.00594665 11.875 12.125 33635
12.25 0.0144012 0.0127144 0.0137695 12.125 12.375 15832
12.50 0.0298571 0.0149929 0.027314 12.375 12.625 7067
12.75 0.0413745 0.0182328 0.0354117 12.625 12.875 2852
13.00 0.0346767 0.0168697 0.0290534 12.875 13.125 1067
13.25 0.04 0.00615385 0.0338462 13.125 13.375 325
13.50 0.0206186 0.0103093 0.0103093 13.375 13.625 97
13.75 0 0.0833333 0 13.625 13.875 12
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
