#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.05493e-05 0 8.625 8.875 32734
9.00 0 0 0 8.875 9.125 53889
9.25 1.29017e-05 1.28966e-05 4.30313e-06 9.125 9.375 232527
9.50 0.000184756 0.000103366 9.9979e-05 9.375 9.625 752344
9.75 0.00264668 0.00159928 0.000870231 9.625 9.875 1.94697e+06
10.00 0.00473154 0.00298579 0.00166281 9.875 10.125 2.98677e+06
10.25 0.00803035 0.00356775 0.00362397 10.125 10.375 2.27537e+06
10.50 0.0173868 0.0041541 0.00733789 10.375 10.625 1.45277e+06
10.75 0.0421882 0.00820607 0.0138878 10.625 10.875 905988
11.00 0.0889745 0.012459 0.0241688 10.875 11.125 561116
11.25 0.165684 0.0166209 0.0402088 11.125 11.375 337366
11.50 0.289976 0.0172484 0.0598442 11.375 11.625 201220
11.75 0.452009 0.0132982 0.0732144 11.625 11.875 119929
12.00 0.620137 0.0107874 0.06807 11.875 12.125 70665
12.25 0.749572 0.00491416 0.0477424 12.125 12.375 41489
12.50 0.81092 0.000983 0.0362058 12.375 12.625 24249
12.75 0.808086 0.00571293 0.0397311 12.625 12.875 14246
13.00 0.747374 0.0177616 0.0591735 12.875 13.125 7996
13.25 0.655081 0.024206 0.0764504 13.125 13.375 4517
13.50 0.526837 0.0277119 0.0739132 13.375 13.625 2422
13.75 0.425649 0.0381304 0.0767567 13.625 13.875 1271
14.00 0.339172 0.0135788 0.0819835 13.875 14.125 628
14.25 0.267559 0.0301003 0.0506094 14.125 14.375 299
14.50 0.345794 0.0280374 0.0560748 14.375 14.625 107
14.75 0.219512 0.0487805 0.0243903 14.625 14.875 41
15.00 0.25 0 0 14.875 15.125 4
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
