#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 90857
9.00 0 0 0 8.875 9.125 155682
9.25 0 0 0 9.125 9.375 640989
9.50 1.82679e-06 2.00095e-05 4.60338e-07 9.375 9.625 2.18963e+06
9.75 1.58862e-05 9.97554e-05 2.90685e-06 9.625 9.875 4.3434e+06
10.00 2.07548e-05 0.000222534 6.00097e-07 9.875 10.125 4.04726e+06
10.25 1.23924e-05 0.000172176 6.23692e-07 10.125 10.375 2.66293e+06
10.50 5.47997e-06 7.48902e-05 7.19572e-07 10.375 10.625 1.64234e+06
10.75 2.84654e-05 0.000134828 2.47176e-05 10.625 10.875 983650
11.00 0.000181977 0.000512805 0.000178348 10.875 11.125 549519
11.25 0.000866437 0.00157318 0.000847101 11.125 11.375 302388
11.50 0.00318793 0.00387566 0.002946 11.375 11.625 166252
11.75 0.0102498 0.00838363 0.00933585 11.625 11.875 89855
12.00 0.0295393 0.0118018 0.024897 11.875 12.125 47259
12.25 0.0566936 0.0196138 0.0407447 12.125 12.375 24165
12.50 0.092605 0.0269739 0.058128 12.375 12.625 11954
12.75 0.105673 0.0290848 0.0646542 12.625 12.875 5517
13.00 0.0988964 0.0318336 0.0581494 12.875 13.125 2356
13.25 0.0701381 0.0308183 0.0393199 13.125 13.375 941
13.50 0.0679012 0.0187861 0.0431334 13.375 13.625 324
13.75 0.0481928 0.0240964 0.0240964 13.625 13.875 83
14.00 0 0.0625 0 13.875 14.125 16
14.25 0 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
