#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 1.98673e-05 0 8.625 8.875 50334
9.00 1.40661e-05 1.40649e-05 1.40661e-05 8.875 9.125 71093
9.25 2.92684e-05 4.38746e-05 1.82976e-05 9.125 9.375 273332
9.50 0.000319696 0.000163089 0.000235028 9.375 9.625 775737
9.75 0.00411142 0.00156105 0.00199665 9.625 9.875 1.88451e+06
10.00 0.00734319 0.00274438 0.00345594 9.875 10.125 2.88049e+06
10.25 0.0126427 0.00300552 0.00693178 10.125 10.375 2.22382e+06
10.50 0.0261769 0.00355773 0.0130433 10.375 10.625 1.42672e+06
10.75 0.0580384 0.00534854 0.0222024 10.625 10.875 891548
11.00 0.114989 0.0100421 0.0336179 10.875 11.125 551820
11.25 0.204116 0.0100942 0.0515048 11.125 11.375 333639
11.50 0.339557 0.00826475 0.0704741 11.375 11.625 199672
11.75 0.507063 0.00507623 0.0754341 11.625 11.875 119291
12.00 0.67134 0.00473452 0.0662587 11.875 12.125 70334
12.25 0.792823 0.000737846 0.0473382 12.125 12.375 41438
12.50 0.846502 -0.00142336 0.0357034 12.375 12.625 24502
12.75 0.841482 0.00431103 0.0382899 12.625 12.875 14358
13.00 0.783034 0.00996017 0.058046 12.875 13.125 8181
13.25 0.695671 0.0142642 0.075783 13.125 13.375 4620
13.50 0.578357 0.0201036 0.0878902 13.375 13.625 2495
13.75 0.467658 0.0297359 0.08667 13.625 13.875 1345
14.00 0.378788 0.0123164 0.085578 13.875 14.125 660
14.25 0.326219 0.00504985 0.0800657 14.125 14.375 328
14.50 0.353846 0.0182469 0.0670245 14.375 14.625 130
14.75 0.255319 0.0212766 0.0425532 14.625 14.875 47
15.00 0.333333 0 0.166667 14.875 15.125 6
15.25 0 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
