#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 26575
9.00 0 0 0 8.875 9.125 47537
9.25 0 4.44431e-06 0 9.125 9.375 224886
9.50 6.78655e-05 0.000189915 -8.10534e-06 9.375 9.625 825162
9.75 0.00096888 0.00253875 -3.09696e-05 9.625 9.875 2.26963e+06
10.00 0.00152768 0.00434015 -7.67468e-06 9.875 10.125 3.3757e+06
10.25 0.00196641 0.00437549 0.000284498 10.125 10.375 2.44303e+06
10.50 0.00467042 0.00459951 0.00133675 10.375 10.625 1.53476e+06
10.75 0.0142269 0.0100811 0.00415813 10.625 10.875 952068
11.00 0.0360949 0.0169379 0.00971554 10.875 11.125 585263
11.25 0.0810969 0.0233812 0.022581 11.125 11.375 346043
11.50 0.164604 0.0283299 0.0407805 11.375 11.625 204235
11.75 0.296803 0.0241687 0.0644072 11.625 11.875 119891
12.00 0.455341 0.0186143 0.0701593 11.875 12.125 70121
12.25 0.605198 0.00731528 0.0609955 12.125 12.375 40785
12.50 0.678246 0.0101573 0.0486371 12.375 12.625 23173
12.75 0.678451 0.0187893 0.0492123 12.625 12.875 13323
13.00 0.611209 0.038583 0.0754263 12.875 13.125 7387
13.25 0.520483 0.0463691 0.0838947 13.125 13.375 3979
13.50 0.393137 0.0495177 0.0749554 13.375 13.625 2040
13.75 0.304642 0.0502901 0.0658072 13.625 13.875 1034
14.00 0.262115 0.0242291 0.0594714 13.875 14.125 454
14.25 0.211823 0.0356521 0.0385553 14.125 14.375 203
14.50 0.181818 0.05074 0.0190275 14.375 14.625 44
14.75 0.133333 0.0666667 0 14.625 14.875 15
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
