#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 122693
9.00 0 0 0 8.875 9.125 205930
9.25 0 0 0 9.125 9.375 798196
9.50 7.87639e-07 2.35449e-06 7.87639e-07 9.375 9.625 2.53923e+06
9.75 2.5881e-06 1.62277e-05 6.54773e-07 9.625 9.875 4.63661e+06
10.00 6.04232e-06 3.11083e-05 1.31802e-06 9.875 10.125 3.97198e+06
10.25 7.80557e-07 2.83325e-05 -3.70946e-07 10.125 10.375 2.56227e+06
10.50 1.26759e-06 1.67529e-05 6.33953e-07 10.375 10.625 1.5778e+06
10.75 9.74711e-06 4.49399e-05 9.74711e-06 10.625 10.875 923351
11.00 5.13882e-05 0.000210647 5.13882e-05 10.875 11.125 505953
11.25 0.000285779 0.000663841 0.000285779 11.125 11.375 272938
11.50 0.000986768 0.00200203 0.000986768 11.375 11.625 145931
11.75 0.00378832 0.00487024 0.00363275 11.625 11.875 76551
12.00 0.0117401 0.0101642 0.0113289 11.875 12.125 38671
12.25 0.0251326 0.013925 0.0228572 12.125 12.375 18860
12.50 0.0466155 0.0204848 0.0379367 12.375 12.625 8731
12.75 0.0610605 0.0210909 0.0452767 12.625 12.875 3734
13.00 0.0584958 0.0181058 0.0452646 12.875 13.125 1436
13.25 0.0437376 0.0198807 0.0318091 13.125 13.375 503
13.50 0.0258065 0.0129032 0.0129032 13.375 13.625 155
13.75 0.08 0.04 0 13.625 13.875 25
14.00 0 0 0 13.875 14.125 3
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
