#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 132514
9.00 0 0 0 8.875 9.125 220385
9.25 0 0 0 9.125 9.375 841456
9.50 7.61059e-07 1.89562e-06 7.61059e-07 9.375 9.625 2.62792e+06
9.75 1.70405e-06 9.77454e-06 8.53018e-07 9.625 9.875 4.6947e+06
10.00 3.04344e-06 1.82034e-05 1.27827e-06 9.875 10.125 3.94291e+06
10.25 3.95752e-07 1.49506e-05 8.76244e-09 10.125 10.375 2.52684e+06
10.50 1.28825e-06 8.20993e-06 1.28825e-06 10.375 10.625 1.55249e+06
10.75 7.75788e-06 2.76088e-05 7.75788e-06 10.625 10.875 902308
11.00 3.05058e-05 0.000160743 3.05058e-05 10.875 11.125 491710
11.25 0.000197423 0.000543677 0.000197423 11.125 11.375 263394
11.50 0.000780383 0.00155414 0.000780383 11.375 11.625 139675
11.75 0.0026225 0.00412588 0.00258139 11.625 11.875 72450
12.00 0.00814085 0.0087816 0.00797549 11.875 12.125 36237
12.25 0.0202131 0.0128969 0.0189519 12.125 12.375 17365
12.50 0.0375807 0.0175813 0.032163 12.375 12.625 7903
12.75 0.0495468 0.0198976 0.0407829 12.625 12.875 3310
13.00 0.0450523 0.0176991 0.0361956 12.875 13.125 1243
13.25 0.0350877 0.0150376 0.0300752 13.125 13.375 399
13.50 0.0327869 0.00819672 0.0163934 13.375 13.625 122
13.75 0 0.05 0 13.625 13.875 20
14.00 0 0 0 13.875 14.125 1
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
