#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 157757
9.00 0 0 0 8.875 9.125 258425
9.25 0 0 0 9.125 9.375 950838
9.50 3.50227e-07 3.48705e-07 3.50227e-07 9.375 9.625 2.85529e+06
9.75 2.08601e-07 1.665e-06 2.08601e-07 9.625 9.875 4.79384e+06
10.00 7.79778e-07 2.58712e-06 5.20989e-07 9.875 10.125 3.84725e+06
10.25 0 4.6089e-06 0 10.125 10.375 2.41772e+06
10.50 0 1.27211e-06 0 10.375 10.625 1.47016e+06
10.75 2.39363e-06 1.25164e-05 2.39363e-06 10.625 10.875 835550
11.00 8.92851e-06 9.65349e-05 8.92851e-06 10.875 11.125 448003
11.25 6.77613e-05 0.000276876 6.77613e-05 11.125 11.375 236123
11.50 0.000213498 0.0010408 0.000213498 11.375 11.625 121781
11.75 0.000995642 0.00220028 0.000995642 11.625 11.875 61267
12.00 0.0036651 0.00471033 0.0036651 11.875 12.125 29740
12.25 0.0093423 0.00978358 0.00911845 12.125 12.375 13380
12.50 0.0206168 0.0148236 0.0201058 12.375 12.625 5869
12.75 0.0296329 0.0119416 0.0269792 12.625 12.875 2261
13.00 0.0209424 0.0209424 0.0196335 12.875 13.125 764
13.25 0.021645 0.004329 0.017316 13.125 13.375 231
13.50 0.0344828 0.0172414 0.0172414 13.375 13.625 58
13.75 0 0 0 13.625 13.875 4
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
