#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 198469
9.00 0 0 0 8.875 9.125 317323
9.25 0 0 0 9.125 9.375 1.10974e+06
9.50 0 0 0 9.375 9.625 3.19391e+06
9.75 0 0 0 9.625 9.875 4.75337e+06
10.00 2.7792e-07 -6.20702e-10 2.7792e-07 9.875 10.125 3.59816e+06
10.25 0 0 0 10.125 10.375 2.17075e+06
10.50 0 0 0 10.375 10.625 1.26611e+06
10.75 0 4.41404e-06 0 10.625 10.875 682585
11.00 0 5.47006e-06 0 10.875 11.125 354760
11.25 0 5.07302e-05 0 11.125 11.375 178953
11.50 1.15294e-05 0.000137045 1.15294e-05 11.375 11.625 86735
11.75 4.92247e-05 0.000342606 4.92247e-05 11.625 11.875 40630
12.00 0.000387361 0.000716879 0.000387361 11.875 12.125 18071
12.25 0.000534974 0.00227552 0.000534974 12.125 12.375 7477
12.50 0.00247963 0.00318008 0.00247963 12.375 12.625 2823
12.75 0.0101351 0.00112613 0.0101351 12.625 12.875 888
13.00 0.00716846 0.00358423 0.00716846 12.875 13.125 279
13.25 0 0 0 13.125 13.375 53
13.50 0 0 0 13.375 13.625 8
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
