#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 30129
9.00 0 0 0 8.875 9.125 54341
9.25 3.85783e-06 -1.50067e-11 3.85783e-06 9.125 9.375 259213
9.50 7.12389e-05 0.000225463 4.00224e-06 9.375 9.625 1.0528e+06
9.75 0.000579912 0.00246505 8.53179e-06 9.625 9.875 2.89009e+06
10.00 0.000754954 0.00384744 -2.49245e-05 9.875 10.125 3.72341e+06
10.25 0.000536635 0.00276779 -5.08855e-05 10.125 10.375 2.59580e+06
10.50 0.00103934 0.00236406 0.000213414 10.375 10.625 1.61353e+06
10.75 0.00375653 0.00515594 0.00158212 10.625 10.875 994536
11.00 0.0117072 0.0101748 0.00492977 10.875 11.125 599886
11.25 0.031655 0.0165328 0.0126453 11.125 11.375 348571
11.50 0.0765734 0.0231067 0.0271242 11.375 11.625 202381
11.75 0.162481 0.021692 0.0486136 11.625 11.875 117257
12.00 0.282505 0.0162359 0.0653076 11.875 12.125 67089
12.25 0.41351 0.0149428 0.072825 12.125 12.375 38149
12.50 0.492953 0.0187297 0.0644607 12.375 12.625 21286
12.75 0.5012 0.0280997 0.0693382 12.625 12.875 11662
13.00 0.449216 0.0434707 0.0815309 12.875 13.125 6124
13.25 0.361049 0.0492893 0.0865829 13.125 13.375 3127
13.50 0.255403 0.0438769 0.0694632 13.375 13.625 1527
13.75 0.209913 0.0258122 0.0616012 13.625 13.875 686
14.00 0.15748 0.0314961 0.0354331 13.875 14.125 254
14.25 0.168539 0.0337079 0.0224719 14.125 14.375 89
14.50 0.1875 0 0 14.375 14.625 16
14.75 0 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
