#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 94179
9.00 0 0 0 8.875 9.125 161320
9.25 0 0 0 9.125 9.375 658405
9.50 2.23966e-06 1.51643e-05 8.96113e-07 9.375 9.625 2.23248e+06
9.75 1.32317e-05 7.9783e-05 2.77659e-06 9.625 9.875 4.38340e+06
10.00 1.65814e-05 0.000175535 -5.57215e-07 9.875 10.125 4.04068e+06
10.25 9.79735e-06 0.000139555 5.32147e-07 10.125 10.375 2.65378e+06
10.50 4.27648e-06 6.36758e-05 1.44993e-07 10.375 10.625 1.63686e+06
10.75 2.65825e-05 0.000125764 2.34213e-05 10.625 10.875 978088
11.00 0.000165066 0.000470223 0.000161551 10.875 11.125 545237
11.25 0.000818508 0.00142348 0.000799244 11.125 11.375 299325
11.50 0.00288427 0.00362455 0.0026771 11.375 11.625 163993
11.75 0.00917877 0.00759238 0.00850542 11.625 11.875 88465
12.00 0.026811 0.0125021 0.0229669 11.875 12.125 46287
12.25 0.0514444 0.0184916 0.0375537 12.125 12.375 23540
12.50 0.0848942 0.0284016 0.0551741 12.375 12.625 11532
12.75 0.099812 0.0275837 0.062594 12.625 12.875 5320
13.00 0.0954931 0.0289494 0.0571516 12.875 13.125 2241
13.25 0.0672748 0.0285063 0.0399088 13.125 13.375 877
13.50 0.0644068 0.020339 0.0372881 13.375 13.625 295
13.75 0.0394737 0.0263158 0.0131579 13.625 13.875 76
14.00 0 0.0769231 0 13.875 14.125 13
14.25 0 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
