#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 39927
9.00 0 1.61883e-05 0 8.875 9.125 61773
9.25 1.58502e-05 3.16905e-05 7.92723e-06 9.125 9.375 252362
9.50 0.000263223 0.0001163 0.000170638 9.375 9.625 763610
9.75 0.00340294 0.00146684 0.00146115 9.625 9.875 1.91158e+06
10.00 0.00606006 0.00259016 0.00254823 9.875 10.125 2.92555e+06
10.25 0.0104499 0.00300308 0.0052756 10.125 10.375 2.24643e+06
10.50 0.0220663 0.00346147 0.0102143 10.375 10.625 1.4379e+06
10.75 0.0508939 0.00651686 0.0178478 10.625 10.875 897672
11.00 0.103248 0.0122133 0.029205 10.875 11.125 555951
11.25 0.187309 0.0151379 0.0465152 11.125 11.375 335258
11.50 0.317984 0.0125233 0.0666802 11.375 11.625 200394
11.75 0.483039 0.00884679 0.0749865 11.625 11.875 119506
12.00 0.649624 0.00795048 0.0666983 11.875 12.125 70470
12.25 0.774283 0.00285107 0.0478988 12.125 12.375 41521
12.50 0.83158 -0.00101447 0.035119 12.375 12.625 24338
12.75 0.82773 0.00542855 0.0386333 12.625 12.875 14338
13.00 0.767284 0.0138178 0.0563141 12.875 13.125 8100
13.25 0.676259 0.0182337 0.0768653 13.125 13.375 4587
13.50 0.552739 0.0248186 0.0791854 13.375 13.625 2446
13.75 0.451515 0.0299943 0.0851029 13.625 13.875 1320
14.00 0.353125 0.0197028 0.0776947 13.875 14.125 640
14.25 0.302839 0.0156322 0.0656596 14.125 14.375 317
14.50 0.328 0.032 0.048 14.375 14.625 125
14.75 0.261905 0.047619 0.0476191 14.625 14.875 42
15.00 0.333333 0 0.166667 14.875 15.125 6
15.25 0 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
