#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28888
9.00 0 1.94863e-05 0 8.875 9.125 51315
9.25 4.0542e-06 4.95675e-11 4.0542e-06 9.125 9.375 246658
9.50 7.35267e-05 0.000206846 -6.17656e-07 9.375 9.625 965636
9.75 0.000655288 0.00256218 -1.96663e-05 9.625 9.875 2.69805e+06
10.00 0.000892613 0.00402569 -8.76994e-05 9.875 10.125 3.62755e+06
10.25 0.00077794 0.00308322 -3.01323e-05 10.125 10.375 2.55675e+06
10.50 0.00161324 0.00296298 0.000337078 10.375 10.625 1.59307e+06
10.75 0.0055285 0.00686374 0.00194638 10.625 10.875 982725
11.00 0.0162605 0.0125534 0.00570973 10.875 11.125 596846
11.25 0.0419739 0.0189845 0.0147974 11.125 11.375 348288
11.50 0.0968924 0.0225578 0.0297466 11.375 11.625 203566
11.75 0.195424 0.0228386 0.0525022 11.625 11.875 118302
12.00 0.328092 0.0168128 0.067774 11.875 12.125 68243
12.25 0.467361 0.0138383 0.0706111 12.125 12.375 39156
12.50 0.547945 0.0171544 0.0583502 12.375 12.625 21942
12.75 0.554023 0.025224 0.0669064 12.625 12.875 12180
13.00 0.490091 0.0457091 0.0785066 12.875 13.125 6560
13.25 0.413216 0.0480972 0.0886853 13.125 13.375 3405
13.50 0.28468 0.0502623 0.0680237 13.375 13.625 1658
13.75 0.231754 0.037077 0.0595177 13.625 13.875 781
14.00 0.210191 0.0262306 0.0600313 13.875 14.125 314
14.25 0.157895 0.0263158 0.0263158 14.125 14.375 114
14.50 0.12 0.08 0 14.375 14.625 25
14.75 0 0 0 14.625 14.875 3
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
