#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 29335
9.00 0 0 0 8.875 9.125 52656
9.25 3.98856e-06 -4.61114e-10 3.98856e-06 9.125 9.375 250717
9.50 7.3062e-05 0.000216613 -5.68049e-07 9.375 9.625 999152
9.75 0.000614062 0.002541 4.89096e-06 9.625 9.875 2.77822e+06
10.00 0.000830218 0.0039781 -3.81431e-05 9.875 10.125 3.66892e+06
10.25 0.000651613 0.00294476 -6.18292e-05 10.125 10.375 2.57361e+06
10.50 0.00134232 0.00273187 0.000295347 10.375 10.625 1.60171e+06
10.75 0.00468524 0.00611015 0.00175885 10.625 10.875 987997
11.00 0.0142925 0.0116543 0.00557382 10.875 11.125 598287
11.25 0.0372048 0.0184453 0.0132436 11.125 11.375 348423
11.50 0.0880482 0.0228601 0.0287351 11.375 11.625 203150
11.75 0.181182 0.0238658 0.0512053 11.625 11.875 117942
12.00 0.30906 0.0152276 0.0670628 11.875 12.125 67906
12.25 0.443925 0.01397 0.0717138 12.125 12.375 38716
12.50 0.524079 0.0165636 0.0595657 12.375 12.625 21720
12.75 0.53229 0.0274522 0.0676515 12.625 12.875 11954
13.00 0.473528 0.0418011 0.0817412 12.875 13.125 6384
13.25 0.396043 0.0495864 0.0878608 13.125 13.375 3285
13.50 0.269712 0.0469649 0.069461 13.375 13.625 1598
13.75 0.226467 0.0327422 0.0582039 13.625 13.875 733
14.00 0.177852 0.0302013 0.0436242 13.875 14.125 298
14.25 0.176471 0.0196078 0.0392157 14.125 14.375 102
14.50 0.15 0.05 0 14.375 14.625 20
14.75 0 0 0 14.625 14.875 4
15.00 0 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
