#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 203214
9.00 0 0 0 8.875 9.125 324367
9.25 0 0 0 9.125 9.375 1.12812e+06
9.50 0 0 0 9.375 9.625 3.235e+06
9.75 0 0 0 9.625 9.875 4.71741e+06
10.00 2.81381e-07 -5.86653e-10 2.81381e-07 9.875 10.125 3.55389e+06
10.25 0 0 0 10.125 10.375 2.13154e+06
10.50 0 0 0 10.375 10.625 1.23206e+06
10.75 0 4.41481e-06 0 10.625 10.875 659767
11.00 0 0 0 10.875 11.125 341021
11.25 0 3.45193e-05 0 11.125 11.375 170426
11.50 0 0.00010981 0 11.375 11.625 81848
11.75 5.24219e-05 0.000259291 5.24219e-05 11.625 11.875 38152
12.00 6.05804e-05 0.000726678 6.05804e-05 11.875 12.125 16507
12.25 0.000146071 0.00160499 0.000146071 12.125 12.375 6846
12.50 0.00241643 0.00281285 0.00241643 12.375 12.625 2483
12.75 0.00790514 0.00131752 0.00790514 12.625 12.875 759
13.00 0.00436681 0 0.00436681 12.875 13.125 229
13.25 0 0 0 13.125 13.375 43
13.50 0 0 0 13.375 13.625 5
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
