#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 26319
9.00 0 0 0 8.875 9.125 47001
9.25 0 0 0 9.125 9.375 221642
9.50 6.78283e-05 0.000186396 -6.19706e-06 9.375 9.625 810871
9.75 0.0010289 0.00251814 -1.88681e-05 9.625 9.875 2.22373e+06
10.00 0.00166918 0.00442132 2.27379e-05 9.875 10.125 3.33996e+06
10.25 0.00224928 0.00447445 0.000428047 10.125 10.375 2.42656e+06
10.50 0.00535414 0.00465205 0.00159864 10.375 10.625 1.52648e+06
10.75 0.0158961 0.0102203 0.00450755 10.625 10.875 947337
11.00 0.0397468 0.0176634 0.0102078 10.875 11.125 583242
11.25 0.0874805 0.024295 0.0237727 11.125 11.375 345574
11.50 0.174477 0.0289529 0.0417942 11.375 11.625 204182
11.75 0.311791 0.0231624 0.066196 11.625 11.875 120135
12.00 0.472945 0.0160004 0.0712627 11.875 12.125 70300
12.25 0.62055 0.00641149 0.0604258 12.125 12.375 40867
12.50 0.691969 0.0103547 0.0468315 12.375 12.625 23384
12.75 0.692319 0.0184087 0.0475104 12.625 12.875 13436
13.00 0.625755 0.0368769 0.0758746 12.875 13.125 7455
13.25 0.531677 0.0464634 0.0837758 13.125 13.375 4025
13.50 0.405521 0.0476038 0.0750369 13.375 13.625 2101
13.75 0.320305 0.051368 0.0660029 13.625 13.875 1049
14.00 0.264583 0.0270833 0.05625 13.875 14.125 480
14.25 0.220657 0.0375587 0.036695 14.125 14.375 213
14.50 0.176471 0.0392157 0.0196078 14.375 14.625 51
14.75 0.1875 0.0625 0 14.625 14.875 16
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
