#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28686
9.00 0 1.96132e-05 0 8.875 9.125 50980
9.25 0 0 0 9.125 9.375 245119
9.50 7.53346e-05 0.000210628 -1.03385e-06 9.375 9.625 955736
9.75 0.000662715 0.00257679 -3.14365e-05 9.625 9.875 2.67234e+06
10.00 0.000917226 0.00403325 -0.000108757 9.875 10.125 3.61416e+06
10.25 0.000818439 0.0031529 -1.36532e-05 10.125 10.375 2.5512e+06
10.50 0.00170567 0.00304056 0.00035593 10.375 10.625 1.58999e+06
10.75 0.00580193 0.00699471 0.00200068 10.625 10.875 981053
11.00 0.0169542 0.0130266 0.0057855 10.875 11.125 596371
11.25 0.0434991 0.019907 0.0152978 11.125 11.375 348237
11.50 0.0999917 0.0223508 0.0302622 11.375 11.625 203737
11.75 0.199963 0.0225284 0.0527505 11.625 11.875 118237
12.00 0.334618 0.0172746 0.0669799 11.875 12.125 68478
12.25 0.474999 0.0132418 0.0704132 12.125 12.375 39259
12.50 0.557281 0.0168408 0.0575287 12.375 12.625 22023
12.75 0.56035 0.0252037 0.0651109 12.625 12.875 12237
13.00 0.497351 0.0447903 0.0781321 12.875 13.125 6607
13.25 0.415698 0.0487753 0.0870304 13.125 13.375 3440
13.50 0.294291 0.0482474 0.0716116 13.375 13.625 1699
13.75 0.231847 0.0420382 0.0579341 13.625 13.875 785
14.00 0.22082 0.022082 0.0625923 13.875 14.125 317
14.25 0.172131 0.0327869 0.0327869 14.125 14.375 122
14.50 0.115385 0.0769231 0 14.375 14.625 26
14.75 0 0 0 14.625 14.875 3
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
