#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 183510
9.00 0 0 0 8.875 9.125 296444
9.25 0 0 0 9.125 9.375 1.0557e+06
9.50 0 0 0 9.375 9.625 3.07079e+06
9.75 0 6.20455e-07 0 9.625 9.875 4.80744e+06
10.00 2.69449e-07 5.34417e-07 2.69449e-07 9.875 10.125 3.71128e+06
10.25 0 4.44994e-07 0 10.125 10.375 2.27448e+06
10.50 0 6.96362e-07 0 10.375 10.625 1.35465e+06
10.75 1.33937e-06 5.1347e-06 1.33937e-06 10.625 10.875 746622
11.00 2.53902e-06 3.41663e-05 2.53902e-06 10.875 11.125 393853
11.25 4.94008e-06 0.000160388 4.94008e-06 11.125 11.375 202426
11.50 2.97983e-05 0.000343593 2.97983e-05 11.375 11.625 100677
11.75 0.000246711 0.000856051 0.000246711 11.625 11.875 48640
12.00 0.000756194 0.00167249 0.000756194 11.875 12.125 22481
12.25 0.00322849 0.0046857 0.00322849 12.125 12.375 9602
12.50 0.0053313 0.00811706 0.0053313 12.375 12.625 3939
12.75 0.0145594 0.00613027 0.0145594 12.625 12.875 1305
13.00 0.0115473 0.00461894 0.0115473 12.875 13.125 433
13.25 0.0102041 0.0102041 0.0102041 13.125 13.375 98
13.50 0 0 0 13.375 13.625 21
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
