#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 163136
9.00 0 0 0 8.875 9.125 265932
9.25 0 0 0 9.125 9.375 971638
9.50 0 6.88162e-07 0 9.375 9.625 2.90041e+06
9.75 0 1.44641e-06 0 9.625 9.875 4.80467e+06
10.00 7.84505e-07 1.30441e-06 5.2487e-07 9.875 10.125 3.82407e+06
10.25 0 3.26198e-06 0 10.125 10.375 2.39186e+06
10.50 0 1.2825e-06 0 10.375 10.625 1.44984e+06
10.75 1.22097e-06 1.16707e-05 1.22097e-06 10.625 10.875 819018
11.00 9.12817e-06 8.94993e-05 9.12817e-06 10.875 11.125 438204
11.25 6.52398e-05 0.000203652 6.52398e-05 11.125 11.375 229921
11.50 0.0001188 0.000844559 0.0001188 11.375 11.625 117845
11.75 0.000731803 0.00214732 0.000731803 11.625 11.875 58759
12.00 0.00292965 0.00374193 0.00292965 11.875 12.125 28331
12.25 0.00796656 0.00850532 0.00796656 12.125 12.375 12678
12.50 0.017165 0.013837 0.0167963 12.375 12.625 5418
12.75 0.0292113 0.0058252 0.0272639 12.625 12.875 2054
13.00 0.017192 0.0143266 0.017192 12.875 13.125 698
13.25 0.0199005 0.00497513 0.0149254 13.125 13.375 201
13.50 0.0465116 0 0.0465116 13.375 13.625 43
13.75 0 0 0 13.625 13.875 3
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
