#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 4.35597e-05 0 8.625 8.875 45914
9.00 1.4434e-05 2.88642e-05 1.4434e-05 8.875 9.125 69281
9.25 4.05448e-05 6.2882e-05 2.58082e-05 9.125 9.375 271305
9.50 0.000420742 0.000250535 0.000339239 9.375 9.625 770069
9.75 0.00496341 0.00192964 0.00279295 9.625 9.875 1.85578e+06
10.00 0.00874687 0.00345695 0.00461441 9.875 10.125 2.83839e+06
10.25 0.0151693 0.00425541 0.00893488 10.125 10.375 2.20202e+06
10.50 0.0307253 0.00498952 0.0165227 10.375 10.625 1.41554e+06
10.75 0.0658592 0.00603441 0.0266933 10.625 10.875 885343
11.00 0.126706 0.00923914 0.0399015 10.875 11.125 547937
11.25 0.220886 0.00743206 0.0577951 11.125 11.375 331769
11.50 0.36024 0.00398842 0.0733191 11.375 11.625 198876
11.75 0.528817 0.00500816 0.0759547 11.625 11.875 118852
12.00 0.69086 0.00300419 0.0652161 11.875 12.125 70295
12.25 0.808902 0 0.0451018 12.125 12.375 41450
12.50 0.858623 -0.00161433 0.0349225 12.375 12.625 24509
12.75 0.854722 0.00241077 0.0393934 12.625 12.875 14400
13.00 0.79772 0.00938463 0.0576749 12.875 13.125 8246
13.25 0.71376 0.00947511 0.0748413 13.125 13.375 4622
13.50 0.593368 0.0206675 0.0853994 13.375 13.625 2533
13.75 0.4867 0.0253173 0.0891711 13.625 13.875 1391
14.00 0.395556 0.0110709 0.093022 13.875 14.125 675
14.25 0.358824 -0.00189137 0.0984685 14.125 14.375 340
14.50 0.335878 0.0229008 0.0687023 14.375 14.625 131
14.75 0.305085 0 0.0847457 14.625 14.875 59
15.00 0.333333 0 0.166667 14.875 15.125 6
15.25 0.5 -0.5 0.5 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
