#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28510
9.00 0 0 0 8.875 9.125 49859
9.25 0 4.17237e-06 0 9.125 9.375 239618
9.50 6.35864e-05 0.000201701 -4.30503e-06 9.375 9.625 912145
9.75 0.000725155 0.00267989 -5.81833e-05 9.625 9.875 2.55118e+06
10.00 0.0010322 0.00403393 -8.7011e-05 9.875 10.125 3.5497e+06
10.25 0.00100228 0.00342239 1.09802e-05 10.125 10.375 2.52224e+06
10.50 0.00225461 0.00341045 0.000573912 10.375 10.625 1.575e+06
10.75 0.00734582 0.00755076 0.00226533 10.625 10.875 973071
11.00 0.0209061 0.0142238 0.00667151 10.875 11.125 593942
11.25 0.05161 0.0216956 0.0162332 11.125 11.375 347801
11.50 0.115524 0.0243845 0.033909 11.375 11.625 204104
11.75 0.223735 0.023554 0.0572958 11.625 11.875 118761
12.00 0.367821 0.0170451 0.0684256 11.875 12.125 69088
12.25 0.509995 0.0116869 0.0671799 12.125 12.375 39718
12.50 0.592558 0.0134718 0.0543727 12.375 12.625 22332
12.75 0.597067 0.0221062 0.0625818 12.625 12.875 12548
13.00 0.527612 0.0455874 0.0778302 12.875 13.125 6863
13.25 0.440315 0.0471078 0.0883018 13.125 13.375 3552
13.50 0.324697 0.0523705 0.0740096 13.375 13.625 1814
13.75 0.248848 0.048045 0.0590331 13.625 13.875 868
14.00 0.22067 0.0265206 0.05494 13.875 14.125 358
14.25 0.213235 0.0220588 0.0441176 14.125 14.375 136
14.50 0.142857 0.0630252 0 14.375 14.625 35
14.75 0 0 0 14.625 14.875 5
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
